name,RA0,Decl0,Mode,Cloud,W,logP1,VI
OGLE-SMC-CEP-1488,0.840286111111111,-73.3735833333333,1,SMC,15.35215,0.169834752569335,0.527000000000001
OGLE-SMC-CEP-1490,0.840422222222222,-71.8444166666667,1,SMC,16.0396,0.142553109235057,0.488
OGLE-SMC-CEP-1494,0.840627777777778,-73.3125555555555,1,SMC,14.03935,0.551921926923147,0.643000000000001
OGLE-SMC-CEP-1496,0.840802777777778,-72.3951666666667,1,SMC,15.4118,0.125222921918636,0.584
OGLE-SMC-CEP-1498,0.840880555555556,-73.0247777777778,1,SMC,15.60955,0.10541132468857,0.559000000000001
OGLE-SMC-CEP-1501,0.841213888888889,-73.4643333333333,1,SMC,14.8299,0.303055180557778,0.641999999999999
OGLE-SMC-CEP-1505,0.841627777777778,-72.9584722222222,1,SMC,14.09185,0.557991008262167,0.793000000000001
OGLE-SMC-CEP-1507,0.841766666666667,-73.5079444444444,1,SMC,15.60865,0.142081940601394,0.677
OGLE-SMC-CEP-1514,0.842569444444444,-73.3895555555556,1,SMC,14.13245,0.529539940861099,0.620999999999999
OGLE-SMC-CEP-1515,0.8429,-73.0271666666667,1,SMC,15.8676,0.031855940754595,0.548000000000002
OGLE-SMC-CEP-1516,0.842955555555556,-72.6546388888889,1,SMC,14.53205,0.29047685424446,0.529
OGLE-SMC-CEP-1519,0.843169444444445,-72.6535277777778,1,SMC,15.3618,0.152366540933686,0.544
OGLE-SMC-CEP-1522,0.843455555555556,-73.2420555555556,1,SMC,15.19925,0.21329040343675,0.565000000000001
OGLE-SMC-CEP-1528,0.84435,-73.1608611111111,1,SMC,15.56405,0.144095628574539,0.588999999999999
OGLE-SMC-CEP-1535,0.845372222222222,-74.5209722222222,1,SMC,15.79355,0.0299530202325616,0.519000000000002
OGLE-SMC-CEP-1539,0.845902777777778,-73.2061111111111,1,SMC,15.4912,0.158368554080085,0.656000000000002
OGLE-SMC-CEP-1544,0.846480555555556,-73.4451666666667,1,SMC,15.7252,0.090922815314102,0.616
OGLE-SMC-CEP-1545,0.846658333333333,-72.7081388888889,1,SMC,14.8522,0.330257845818188,0.536000000000001
OGLE-SMC-CEP-1552,0.847558333333333,-73.9730277777778,1,SMC,16.2782,-0.109301948335531,0.476000000000003
OGLE-SMC-CEP-1553,0.847644444444445,-73.2338055555556,1,SMC,14.3485,0.480819678847494,0.789999999999999
OGLE-SMC-CEP-1560,0.848377777777778,-72.9834166666667,1,SMC,13.8023,0.590122157230931,0.654
OGLE-SMC-CEP-1566,0.848744444444445,-72.8817777777778,1,SMC,13.8846,0.562473029544766,0.708
OGLE-SMC-CEP-1576,0.849291666666667,-73.4443611111111,1,SMC,15.3159,0.236683496364907,0.602
OGLE-SMC-CEP-1579,0.849416666666667,-73.5856944444444,1,SMC,14.7902,0.321050650432112,0.555999999999999
OGLE-SMC-CEP-1580,0.84945,-73.1722777777778,1,SMC,16.03795,-0.0395305067995838,0.491
OGLE-SMC-CEP-1583,0.849552777777778,-73.5588055555556,1,SMC,13.9853,0.580746741583817,0.674000000000001
OGLE-SMC-CEP-1584,0.849552777777778,-72.8825277777778,1,SMC,15.67455,0.0822509671209208,0.699000000000002
OGLE-SMC-CEP-1588,0.849783333333333,-72.5615277777778,1,SMC,16.31905,-0.101789477055207,0.529
OGLE-SMC-CEP-1589,0.850063888888889,-72.3126388888889,1,SMC,15.95205,-0.060570161345754,0.548999999999999
OGLE-SMC-CEP-1592,0.850158333333333,-73.6791666666667,1,SMC,16.6143,-0.088619066791291,0.614000000000001
OGLE-SMC-CEP-1593,0.850177777777778,-72.9945,1,SMC,15.51635,0.184417824281499,0.582999999999998
OGLE-SMC-CEP-1594,0.850222222222222,-73.1743333333333,1,SMC,14.59065,0.409859050372163,0.696999999999999
OGLE-SMC-CEP-1596,0.850311111111111,-73.4405,1,SMC,15.24865,0.174391408778142,0.576999999999998
OGLE-SMC-CEP-1597,0.850416666666667,-72.7316666666667,1,SMC,15.8145,0.0477436912344627,0.549999999999997
OGLE-SMC-CEP-1598,0.850613888888889,-73.0103611111111,1,SMC,14.4736,0.476259802965754,0.748000000000001
OGLE-SMC-CEP-1602,0.851305555555556,-74.10125,1,SMC,14.72835,0.315043344473985,0.583
OGLE-SMC-CEP-1608,0.851669444444444,-71.9859444444444,1,SMC,16.2956,-0.1233026789422,0.588000000000001
OGLE-SMC-CEP-1611,0.851838888888889,-72.9426388888889,1,SMC,14.747,0.238606909606453,0.56
OGLE-SMC-CEP-1613,0.852138888888889,-72.8963888888889,1,SMC,15.58305,0.0950134658081037,0.568999999999999
OGLE-SMC-CEP-1615,0.852252777777778,-72.8553888888889,1,SMC,15.0764,0.131410576543197,0.751999999999999
OGLE-SMC-CEP-1617,0.852336111111111,-72.9941944444444,1,SMC,16.5335,0.00334082612240509,0.349999999999998
OGLE-SMC-CEP-1618,0.852561111111111,-72.3313611111111,1,SMC,15.3883,0.134051839238752,0.574000000000002
OGLE-SMC-CEP-1626,0.852983333333333,-74.2487777777778,1,SMC,15.95475,-0.073402454573373,0.475000000000001
OGLE-SMC-CEP-1630,0.853091666666667,-72.9958888888889,1,SMC,14.66745,0.389596372187604,0.600999999999999
OGLE-SMC-CEP-1634,0.853238888888889,-73.2805555555556,1,SMC,15.7067,0.109953086669823,0.626000000000001
OGLE-SMC-CEP-1636,0.853591666666667,-73.5508611111111,1,SMC,17.35305,-0.232011532557877,0.669
OGLE-SMC-CEP-1642,0.8541,-72.3466666666667,1,SMC,15.6402,0.0571815306768268,0.515999999999998
OGLE-SMC-CEP-1643,0.854375,-73.1799722222222,1,SMC,14.27315,0.513760129160233,0.787000000000001
OGLE-SMC-CEP-1650,0.854794444444444,-72.9486666666667,1,SMC,17.3408,-0.264057712350752,0.443999999999999
OGLE-SMC-CEP-1651,0.855069444444444,-72.5609722222222,1,SMC,16.96695,-0.287896792629678,0.610999999999997
OGLE-SMC-CEP-1657,0.855680555555556,-72.2540555555556,1,SMC,15.81875,0.0191535675218803,0.535
OGLE-SMC-CEP-1662,0.855819444444444,-73.8895833333333,1,SMC,16.37915,-0.0720081065106976,0.486999999999998
OGLE-SMC-CEP-1667,0.855991666666667,-73.5586388888889,1,SMC,15.99735,-0.0183006477174591,0.523
OGLE-SMC-CEP-1668,0.855994444444444,-73.3244166666667,1,SMC,15.4347,0.193937165496488,0.646000000000001
OGLE-SMC-CEP-1671,0.856205555555556,-73.4391944444445,1,SMC,14.9339,0.288937870207539,0.542
OGLE-SMC-CEP-1687,0.857252777777778,-72.8868611111111,1,SMC,14.75075,0.341133975881699,0.734999999999999
OGLE-SMC-CEP-1689,0.857483333333333,-73.1669444444445,1,SMC,14.2801,0.521520277763046,0.697999999999999
OGLE-SMC-CEP-1691,0.857536111111111,-73.6818888888889,1,SMC,16.7184,-0.141282084506778,0.631999999999998
OGLE-SMC-CEP-1695,0.857772222222222,-73.4285277777778,1,SMC,15.69025,0.0744764026708002,0.664999999999999
OGLE-SMC-CEP-1697,0.857983333333333,-73.5917777777778,1,SMC,16.16865,-0.05703977718848,0.497
OGLE-SMC-CEP-1700,0.858302777777778,-72.7495555555556,1,SMC,14.64355,0.374629622625448,0.638999999999999
OGLE-SMC-CEP-1704,0.858908333333333,-73.5402222222222,1,SMC,16.57305,-0.148920360464629,0.569000000000003
OGLE-SMC-CEP-1705,0.858952777777778,-73.3699166666667,1,SMC,15.4925,0.157483876693182,0.609999999999999
OGLE-SMC-CEP-1710,0.859738888888889,-73.1019444444444,1,SMC,15.0159,0.325462481609794,0.562000000000001
OGLE-SMC-CEP-1713,0.860063888888889,-72.5029722222222,1,SMC,15.5657,0.122630374280403,0.666
OGLE-SMC-CEP-1720,0.860808333333333,-73.5444166666667,1,SMC,14.3219,0.448386276893428,0.622
OGLE-SMC-CEP-1721,0.860819444444444,-73.4990277777778,1,SMC,16.57125,-0.14458025281373,0.664999999999999
OGLE-SMC-CEP-1724,0.860955555555556,-73.2006111111111,1,SMC,16.1988,-0.0828830085192107,0.644000000000002
OGLE-SMC-CEP-1726,0.861019444444444,-73.0315833333333,1,SMC,15.43765,0.16132010739572,0.576999999999998
OGLE-SMC-CEP-1730,0.861430555555555,-72.7217222222222,1,SMC,13.6344,0.587366321682929,0.731999999999999
OGLE-SMC-CEP-1732,0.861827777777778,-72.9664166666667,1,SMC,14.37775,0.471619465014645,0.694999999999999
OGLE-SMC-CEP-1735,0.862313888888889,-73.0764166666667,1,SMC,14.2394,0.505681229706192,0.632000000000001
OGLE-SMC-CEP-1736,0.862344444444444,-72.96625,1,SMC,15.8777,0.0205916711090996,0.686
OGLE-SMC-CEP-1740,0.862919444444444,-73.4279722222222,1,SMC,16.71375,-0.173463275926309,0.555
OGLE-SMC-CEP-1741,0.863069444444444,-72.2546111111111,1,SMC,15.7367,0.0682819526887693,0.526
OGLE-SMC-CEP-1748,0.863602777777778,-73.5821944444444,1,SMC,14.7922,0.306652838352225,0.596000000000002
OGLE-SMC-CEP-1754,0.864169444444444,-73.1327777777778,1,SMC,17.9934,-0.548611210319554,0.512
OGLE-SMC-CEP-1758,0.864686111111111,-73.4819444444445,1,SMC,14.13585,0.524948110653555,0.693
OGLE-SMC-CEP-1759,0.864833333333333,-72.9535277777778,1,SMC,14.8562,0.317551672801917,0.556000000000001
OGLE-SMC-CEP-1766,0.865275,-73.3212777777778,1,SMC,15.5588,0.131167296056265,0.584
OGLE-SMC-CEP-1767,0.865352777777778,-73.0699722222222,1,SMC,14.3,0.527212636023559,0.899999999999999
OGLE-SMC-CEP-1769,0.8654,-74.2579444444444,1,SMC,15.60375,0.0536799281774351,0.475000000000001
OGLE-SMC-CEP-1771,0.865436111111111,-72.9483055555556,1,SMC,14.58115,0.434673617053105,0.647000000000002
OGLE-SMC-CEP-1773,0.865461111111111,-73.2594444444444,1,SMC,14.88035,0.31152820234543,0.642999999999999
OGLE-SMC-CEP-1775,0.865780555555556,-73.6258333333333,1,SMC,14.3614,0.493381586128043,0.652000000000001
OGLE-SMC-CEP-1780,0.866108333333333,-74.58825,1,SMC,16.42985,-0.0449229034275329,0.493000000000002
OGLE-SMC-CEP-1783,0.866247222222222,-73.7551666666667,1,SMC,15.8712,0.0364626101757525,0.535999999999998
OGLE-SMC-CEP-1787,0.866325,-73.6069166666667,1,SMC,14.3527,0.514063928892801,0.766000000000002
OGLE-SMC-CEP-1793,0.866619444444444,-73.1056666666667,1,SMC,15.63895,0.0992879069454707,0.591000000000001
OGLE-SMC-CEP-1798,0.866891666666667,-72.3954444444445,1,SMC,14.0709,0.499678382898134,0.662000000000001
OGLE-SMC-CEP-1801,0.867075,-73.3403888888889,1,SMC,16.0837,0.00294657148085124,0.646000000000001
OGLE-SMC-CEP-1802,0.8671,-73.3254444444444,1,SMC,14.7445,0.416450957172521,0.65
OGLE-SMC-CEP-1803,0.867141666666667,-73.3103333333333,1,SMC,16.22995,-0.0246229757949234,0.491
OGLE-SMC-CEP-1807,0.867447222222222,-73.0999444444444,1,SMC,15.12525,0.260784619866521,0.585000000000001
OGLE-SMC-CEP-1809,0.867616666666667,-73.1599722222222,1,SMC,16.25495,-0.042958909631493,0.510999999999999
OGLE-SMC-CEP-1811,0.86765,-73.1654722222222,1,SMC,15.41515,0.207854097649491,0.626999999999999
OGLE-SMC-CEP-1816,0.867958333333333,-72.8433611111111,1,SMC,15.6954,0.0997864400326815,0.571999999999999
OGLE-SMC-CEP-1817,0.867975,-72.4072222222222,1,SMC,14.8665,0.369167933896354,0.690000000000001
OGLE-SMC-CEP-1820,0.868294444444444,-72.2007777777778,1,SMC,15.78315,0.0378419866817492,0.486999999999998
OGLE-SMC-CEP-1825,0.868636111111111,-73.4860833333333,1,SMC,14.84035,-0.229322550929785,1.843
OGLE-SMC-CEP-1829,0.869005555555556,-72.6459166666667,1,SMC,15.9228,0.0104171240025136,0.623999999999999
OGLE-SMC-CEP-1831,0.86915,-73.5455555555556,1,SMC,16.14845,0.00146660879128674,0.500999999999998
OGLE-SMC-CEP-1834,0.869230555555556,-72.2008888888889,1,SMC,15.8728,0.00537092519308906,0.483999999999998
OGLE-SMC-CEP-1836,0.869322222222222,-73.09175,1,SMC,14.89865,0.290838692164659,0.597
OGLE-SMC-CEP-1841,0.870130555555556,-72.4886666666667,1,SMC,16.731,-0.216852951677082,0.620000000000001
OGLE-SMC-CEP-1842,0.870227777777778,-72.5768611111111,1,SMC,15.27665,0.107718644409804,0.556999999999999
OGLE-SMC-CEP-1844,0.870533333333333,-71.6948333333333,1,SMC,15.5933,0.0705812632037658,0.474
OGLE-SMC-CEP-1851,0.871108333333333,-73.5875,1,SMC,14.6399,0.387938523913658,0.541999999999998
OGLE-SMC-CEP-1852,0.871186111111111,-72.0353888888889,1,SMC,16.4613,-0.0989020691001746,0.474
OGLE-SMC-CEP-1853,0.871211111111111,-73.4870555555556,1,SMC,15.17885,0.183152668040858,0.552999999999997
OGLE-SMC-CEP-1854,0.871233333333333,-73.1285,1,SMC,16.20015,-0.0848420756019047,0.466999999999999
OGLE-SMC-CEP-1856,0.871425,-72.9181666666667,1,SMC,15.00075,0.278374296279537,0.655000000000001
OGLE-SMC-CEP-1858,0.871497222222222,-73.4396944444444,1,SMC,14.75855,0.279382552297128,0.559000000000001
OGLE-SMC-CEP-1861,0.871683333333333,-73.0321666666667,1,SMC,16.30335,-0.117991400592685,0.242999999999999
OGLE-SMC-CEP-1862,0.871716666666667,-72.9325,1,SMC,16.40065,-0.125059139727327,0.657
OGLE-SMC-CEP-1864,0.871905555555556,-74.4660277777778,1,SMC,15.849,-0.0155060813603698,0.579999999999998
OGLE-SMC-CEP-1867,0.872080555555556,-74.00825,1,SMC,16.37285,-0.043702789559485,0.553000000000001
OGLE-SMC-CEP-1870,0.872205555555556,-73.4285555555556,1,SMC,13.95905,0.595357247403204,0.769
OGLE-SMC-CEP-1871,0.872252777777778,-72.9051111111111,1,SMC,15.9233,0.0135345294594138,0.574000000000002
OGLE-SMC-CEP-1872,0.872405555555556,-72.7463055555556,1,SMC,15.17525,0.243810727715511,0.685000000000002
OGLE-SMC-CEP-1873,0.872480555555556,-73.4553888888889,1,SMC,14.82225,0.317872934443738,0.585000000000001
OGLE-SMC-CEP-1874,0.872586111111111,-73.0646388888889,1,SMC,16.0276,0.0557640551461822,0.567999999999998
OGLE-SMC-CEP-1878,0.872825,-72.4214444444444,1,SMC,15.2084,0.123525863255682,0.512
OGLE-SMC-CEP-1880,0.873011111111111,-72.2486944444444,1,SMC,16.35465,-0.129218504656333,0.457000000000001
OGLE-SMC-CEP-1881,0.873036111111111,-73.3321944444444,1,SMC,14.5508,0.442218392526378,0.684000000000001
OGLE-SMC-CEP-1882,0.873127777777778,-73.41875,1,SMC,15.656,0.112813285592811,0.68
OGLE-SMC-CEP-1884,0.873291666666667,-72.9193888888889,1,SMC,15.2515,0.24729391093186,0.73
OGLE-SMC-CEP-1885,0.873361111111111,-73.51975,1,SMC,15.8121,0.0231145749777904,0.538
OGLE-SMC-CEP-1889,0.874172222222222,-73.1021111111111,1,SMC,15.6758,0.0837531985090019,0.544
OGLE-SMC-CEP-1893,0.874638888888889,-73.2141388888889,1,SMC,16.729,-0.138889636445187,0.760000000000002
OGLE-SMC-CEP-1902,0.875180555555556,-73.2548055555555,1,SMC,16.24685,-0.125988332884677,0.613
OGLE-SMC-CEP-1904,0.875375,-73.1491111111111,1,SMC,13.9121,0.583377534964332,0.618
OGLE-SMC-CEP-1906,0.875541666666667,-73.0202222222222,1,SMC,14.36805,0.463403497666781,0.648999999999999
OGLE-SMC-CEP-1908,0.8757,-72.3298055555556,1,SMC,15.7206,0.0582788177190053,0.587999999999997
OGLE-SMC-CEP-1909,0.875741666666667,-72.3266388888889,1,SMC,15.6693,0.0931103175180314,0.654
OGLE-SMC-CEP-1914,0.876302777777778,-73.1015555555555,1,SMC,16.2687,-0.0598733098658685,0.546000000000003
OGLE-SMC-CEP-1917,0.876433333333333,-73.2865833333333,1,SMC,15.06755,0.227015649435488,0.539
OGLE-SMC-CEP-1919,0.876630555555556,-73.3982777777778,1,SMC,15.5143,0.166830681912358,0.754000000000001
OGLE-SMC-CEP-1922,0.876797222222222,-73.7083333333333,1,SMC,15.70755,0.0811118390871134,0.599
OGLE-SMC-CEP-1924,0.876852777777778,-72.6114166666667,1,SMC,15.566,0.0386073673583842,0.580000000000002
OGLE-SMC-CEP-1927,0.877008333333333,-72.4526388888889,1,SMC,16.1032,-0.0476931536282236,0.556000000000001
OGLE-SMC-CEP-1928,0.87715,-73.2476111111111,1,SMC,16.28525,-0.0936222313235418,0.585000000000001
OGLE-SMC-CEP-1936,0.878311111111111,-73.1837222222222,1,SMC,13.9415,0.534449869708743,0.75
OGLE-SMC-CEP-1937,0.878383333333333,-73.0053611111111,1,SMC,13.7318,0.603841629608649,0.724
OGLE-SMC-CEP-1938,0.878422222222222,-72.7113611111111,1,SMC,14.69315,0.273071124160979,0.526999999999999
OGLE-SMC-CEP-1939,0.878616666666667,-73.5443611111111,1,SMC,17.5597,-0.45307798809193,0.445999999999998
OGLE-SMC-CEP-1943,0.879027777777778,-72.7775555555556,1,SMC,15.68155,0.0183333980004911,0.539000000000001
OGLE-SMC-CEP-1946,0.879558333333333,-73.0270555555555,1,SMC,16.69845,-0.0744309667787176,0.301000000000002
OGLE-SMC-CEP-1948,0.880002777777778,-72.2050555555556,1,SMC,15.00625,0.286917197205824,0.704999999999998
OGLE-SMC-CEP-1950,0.880052777777778,-73.3780555555555,1,SMC,15.8423,0.0836637303954828,0.614000000000001
OGLE-SMC-CEP-1951,0.880136111111111,-73.2448055555556,1,SMC,15.6786,0.116558567647005,0.687999999999999
OGLE-SMC-CEP-1954,0.880358333333333,-73.1531944444445,1,SMC,15.82605,0.0571819113941078,0.588999999999999
OGLE-SMC-CEP-1956,0.880488888888889,-73.4484722222222,1,SMC,16.07385,0.0648663709248069,0.632999999999999
OGLE-SMC-CEP-1961,0.881283333333333,-72.7179722222222,1,SMC,16.30345,-0.0899196040880703,0.701000000000001
OGLE-SMC-CEP-1962,0.881305555555556,-72.4353611111111,1,SMC,16.3494,-0.14904092822132,0.592000000000002
OGLE-SMC-CEP-1967,0.881641666666667,-72.5233055555556,1,SMC,14.321,0.448277454932859,0.600000000000001
OGLE-SMC-CEP-1971,0.881769444444444,-72.9149722222222,1,SMC,14.75625,0.316622786461991,0.585000000000001
OGLE-SMC-CEP-1975,0.882111111111111,-72.2965,1,SMC,14.91785,0.280424951736627,0.593
OGLE-SMC-CEP-1976,0.882130555555556,-72.6570555555556,1,SMC,15.6406,0.101876621433836,0.608000000000001
OGLE-SMC-CEP-1978,0.882586111111111,-73.1285,1,SMC,14.3427,0.497835272162633,0.766
OGLE-SMC-CEP-1979,0.882758333333333,-73.8009444444444,1,SMC,14.5426,0.383308794556411,0.568
OGLE-SMC-CEP-1980,0.882797222222222,-73.1645277777778,1,SMC,14.1466,0.473950913627935,0.588000000000001
OGLE-SMC-CEP-1983,0.883280555555556,-73.0310555555556,1,SMC,16.07615,-0.38685741593777,1.427
OGLE-SMC-CEP-1985,0.883352777777778,-74.1189444444444,1,SMC,16.14825,0.0570182864302977,0.485000000000003
OGLE-SMC-CEP-1986,0.883355555555556,-73.1781666666667,1,SMC,14.4194,0.513317476313449,0.931999999999999
OGLE-SMC-CEP-1989,0.884213888888889,-73.3558055555555,1,SMC,14.60715,0.431907883673438,0.827000000000002
OGLE-SMC-CEP-1990,0.884244444444444,-72.7490277777778,1,SMC,16.05985,-0.0135104249227941,0.573
OGLE-SMC-CEP-1991,0.884291666666667,-73.5423055555556,1,SMC,14.7687,0.222603435850894,0.665999999999999
OGLE-SMC-CEP-1995,0.884883333333333,-73.0725833333333,1,SMC,15.41585,0.19290129688944,0.532999999999998
OGLE-SMC-CEP-1996,0.884913888888889,-73.3926666666667,1,SMC,14.68765,0.365103820085964,0.597000000000001
OGLE-SMC-CEP-1997,0.885127777777778,-74.0216944444444,1,SMC,15.56425,0.137393518958132,0.605
OGLE-SMC-CEP-1998,0.885255555555556,-73.2458888888889,1,SMC,16.81135,-0.107841538444317,0.863
OGLE-SMC-CEP-2000,0.885502777777778,-72.7885555555555,1,SMC,14.79495,0.278249549818483,0.590999999999999
OGLE-SMC-CEP-2002,0.885677777777778,-72.4695,1,SMC,14.2601,0.401232253536542,0.598000000000001
OGLE-SMC-CEP-2005,0.886013888888889,-71.7778055555556,1,SMC,16.40185,-0.152923237770474,0.613
OGLE-SMC-CEP-2009,0.886277777777778,-72.6401388888889,1,SMC,14.9727,0.292851643344258,0.625999999999999
OGLE-SMC-CEP-2011,0.886536111111111,-73.44075,1,SMC,15.5267,0.138833097797842,0.605999999999998
OGLE-SMC-CEP-2014,0.886777777777778,-73.3446944444444,1,SMC,15.0455,0.293875139515289,0.710000000000001
OGLE-SMC-CEP-2015,0.886919444444444,-73.0289166666667,1,SMC,16.1594,-0.0278731929602571,0.512
OGLE-SMC-CEP-2019,0.887561111111111,-73.1071944444444,1,SMC,15.65515,0.0573886296534919,0.486999999999998
OGLE-SMC-CEP-2021,0.887611111111111,-72.7701388888889,1,SMC,14.40075,0.427849362295446,0.694999999999999
OGLE-SMC-CEP-2027,0.888027777777778,-71.84825,1,SMC,16.18065,-0.0993332841920022,0.476999999999997
OGLE-SMC-CEP-2029,0.888144444444444,-72.8949722222222,1,SMC,15.8383,0.0531981462164008,0.594000000000001
OGLE-SMC-CEP-2033,0.888516666666667,-73.06175,1,SMC,15.4704,0.148827701681364,0.552
OGLE-SMC-CEP-2035,0.888608333333333,-73.2160277777778,1,SMC,16.3872,-0.0713883344823847,0.756
OGLE-SMC-CEP-2037,0.888758333333333,-73.4057777777778,1,SMC,14.7915,0.334885398200524,0.689999999999998
OGLE-SMC-CEP-2039,0.8892,-71.90825,1,SMC,13.9011,0.552826090561269,0.598000000000001
OGLE-SMC-CEP-2042,0.889391666666667,-72.0957222222222,1,SMC,16.57875,-0.113325725498544,0.434999999999999
OGLE-SMC-CEP-2043,0.889394444444444,-72.7476388888889,1,SMC,13.97285,0.547089850453577,0.713000000000001
OGLE-SMC-CEP-2044,0.889483333333333,-73.3330277777778,1,SMC,15.8312,0.0480151852672515,0.596
OGLE-SMC-CEP-2047,0.889663888888889,-73.3639722222222,1,SMC,15.69605,0.0947053678582298,0.629000000000001
OGLE-SMC-CEP-2048,0.889725,-72.9058055555556,1,SMC,16.37795,-0.0908905823075174,0.510999999999999
OGLE-SMC-CEP-2055,0.890361111111111,-72.8097777777778,1,SMC,15.3721,0.140409199942503,0.637999999999998
OGLE-SMC-CEP-2056,0.890519444444444,-72.6279444444444,1,SMC,14.9808,0.251086108852669,0.584
OGLE-SMC-CEP-2058,0.890686111111111,-71.6578611111111,1,SMC,15.7881,0.0276788535061605,0.457999999999998
OGLE-SMC-CEP-2063,0.891225,-73.3903611111111,1,SMC,15.7657,0.0796200959675554,0.646000000000001
OGLE-SMC-CEP-2070,0.892013888888889,-72.6545833333333,1,SMC,15.94055,0.080302412654492,0.478999999999999
OGLE-SMC-CEP-2073,0.892330555555556,-72.9873888888889,1,SMC,15.5712,0.149883751997498,0.715999999999998
OGLE-SMC-CEP-2075,0.892555555555556,-72.2506944444444,1,SMC,15.46645,0.12311042242131,0.521000000000001
OGLE-SMC-CEP-2080,0.893002777777778,-72.6753055555556,1,SMC,16.3175,-0.0521560489320365,0.43
OGLE-SMC-CEP-2082,0.893502777777778,-72.6338333333333,1,SMC,15.4929,0.112359233925752,0.542000000000002
OGLE-SMC-CEP-2085,0.893919444444444,-73.7105833333333,1,SMC,13.5586,0.383529786295808,0.848000000000001
OGLE-SMC-CEP-2087,0.894166666666667,-71.7605833333333,1,SMC,16.205,-0.0704523889058623,0.460000000000001
OGLE-SMC-CEP-2088,0.894175,-72.2001666666667,1,SMC,15.55005,0.0800197102285771,0.548999999999999
OGLE-SMC-CEP-2089,0.894230555555556,-72.3227222222222,1,SMC,17.5096,-0.276776478943072,0.448
OGLE-SMC-CEP-2092,0.894308333333333,-73.1273055555556,1,SMC,15.88315,0.0416592601399665,0.546999999999997
OGLE-SMC-CEP-2095,0.894827777777778,-72.0129722222222,1,SMC,17.73795,-0.5420475928827,0.431000000000001
OGLE-SMC-CEP-2101,0.895313888888889,-73.0937777777778,1,SMC,14.5475,0.425737072107666,0.649999999999999
OGLE-SMC-CEP-2103,0.895411111111111,-72.7308888888889,1,SMC,15.4079,0.0750857440030427,0.681999999999999
OGLE-SMC-CEP-2105,0.895602777777778,-73.1821111111111,1,SMC,16.26255,0.0102595365322207,0.678999999999998
OGLE-SMC-CEP-2106,0.895658333333333,-73.4651666666667,1,SMC,14.57425,0.375355384101356,0.584999999999999
OGLE-SMC-CEP-2111,0.895991666666667,-72.568,1,SMC,16.521,-0.15539112687099,0.639999999999997
OGLE-SMC-CEP-2113,0.896027777777778,-72.6742777777778,1,SMC,16.79105,-0.183207065524339,0.609000000000002
OGLE-SMC-CEP-2116,0.896727777777778,-73.7123055555556,1,SMC,15.4673,0.172709828045457,0.533999999999999
OGLE-SMC-CEP-2117,0.896838888888889,-73.2598888888889,1,SMC,14.2996,0.462912526630365,0.607999999999999
OGLE-SMC-CEP-2118,0.896877777777778,-73.0185555555556,1,SMC,13.64185,0.652538216469866,0.693000000000001
OGLE-SMC-CEP-2120,0.896980555555556,-71.6973611111111,1,SMC,15.7457,0.0728687214759814,0.565999999999999
OGLE-SMC-CEP-2124,0.897380555555556,-73.0564722222222,1,SMC,15.4886,0.144743222677042,0.528000000000002
OGLE-SMC-CEP-2125,0.897391666666667,-72.91025,1,SMC,14.75685,0.335713547651113,0.592999999999998
OGLE-SMC-CEP-2126,0.897461111111111,-73.8674444444444,1,SMC,15.48195,0.137331921267999,0.551000000000002
OGLE-SMC-CEP-2127,0.897630555555555,-73.9234444444445,1,SMC,16.1634,-0.0446675738240516,0.532
OGLE-SMC-CEP-2130,0.897780555555556,-73.9638055555556,1,SMC,15.70545,0.123364141295191,0.520999999999997
OGLE-SMC-CEP-2131,0.897897222222222,-73.2835833333333,1,SMC,14.5147,0.415423261074104,0.626000000000001
OGLE-SMC-CEP-2135,0.898427777777778,-73.3555833333333,1,SMC,15.0815,0.268308817792935,0.529999999999999
OGLE-SMC-CEP-2136,0.898672222222222,-73.4010277777778,1,SMC,15.992,-0.0152513653854251,0.560000000000002
OGLE-SMC-CEP-2139,0.898875,-73.2626944444444,1,SMC,14.3333,0.437259691252384,0.574
OGLE-SMC-CEP-2144,0.8992,-73.27775,1,SMC,15.3798,0.150674606773688,0.643999999999998
OGLE-SMC-CEP-2145,0.899225,-72.1706666666667,1,SMC,15.95695,-0.0025305658165909,0.491
OGLE-SMC-CEP-2146,0.899277777777778,-72.8740277777778,1,SMC,15.88905,0.0482438009360238,0.609000000000002
OGLE-SMC-CEP-2148,0.899391666666667,-73.0521111111111,1,SMC,16.34575,-0.0706679418691359,0.515000000000001
OGLE-SMC-CEP-2150,0.899533333333333,-72.6478333333333,1,SMC,15.56505,0.169980976539365,0.588999999999999
OGLE-SMC-CEP-2151,0.899555555555556,-73.6045277777778,1,SMC,15.03045,0.273035273095364,0.701000000000001
OGLE-SMC-CEP-2154,0.899694444444444,-71.7092777777778,1,SMC,14.0869,0.499811099963263,0.662000000000001
OGLE-SMC-CEP-2155,0.89975,-73.4986944444444,1,SMC,14.98595,0.276726436358691,0.550999999999998
OGLE-SMC-CEP-2161,0.900386111111111,-72.7431666666667,1,SMC,16.14405,-0.0550959212575877,0.629000000000001
OGLE-SMC-CEP-2164,0.900494444444444,-72.8924444444445,1,SMC,15.5166,0.134673488323703,0.688000000000002
OGLE-SMC-CEP-2168,0.901141666666667,-73.3238611111111,1,SMC,14.3772,0.496591222976396,1.176
